paper_id,doi,year,surname,keep_author_id,keep_name,drop_author_ids,drop_names,positions,crossref_same_surname,crossref_authors,title
118982,10.15453/0191-5096.2789,2002,mcintyre,146180,"McIntyre, Patricia",153931,"McIntyre, Patricia",5;5,1,7,"The Hoop of Learning: A Holistic, Multisystemic Model for Facilitating Educational Resilience among Indigenous Students"
118982,10.15453/0191-5096.2789,2002,okamoto,146177,"Okamoto, Scott K.",153928,"Okamoto, Scott K.",2;2,1,7,"The Hoop of Learning: A Holistic, Multisystemic Model for Facilitating Educational Resilience among Indigenous Students"
118982,10.15453/0191-5096.2789,2002,waller,146176,"Waller, Margaret A.",153927,"Waller, Margaret A.",1;1,1,7,"The Hoop of Learning: A Holistic, Multisystemic Model for Facilitating Educational Resilience among Indigenous Students"
118983,10.15453/0191-5096.2794,2002,ahearn,146183,"Ahearn, Frederick L., Jr.",153934,"Ahearn, Frederick L., Jr.",1;1,1,1,"Review of <em>Social Work Practice with Immigrants and Refugees.</em> Pallassana, R. Balgopal (Ed.). Review by Frederick"
118984,10.15453/0191-5096.2793,2002,cohen,146184,"Cohen, Shana",153935,"Cohen, Shana",1;1,1,1,"Review of <em>The Living Legacy of Marx, Durkheim and Weber.</em> Richard Altschuler (Ed.). Reviewed by Shana Cohen."
118985,10.15453/0191-5096.2795,2002,herrick,144718,"Herrick, John M.",152469,"Herrick, John M.",1;1,1,1,Review of <em>One Third of a Nation: Lorena Hickok Reports on the Great Depression.</em> Richard Lowitt and Maurine Beas
118986,10.15453/0191-5096.2792,2002,reisch,145285,"Reisch, Michael",153036,"Reisch, Michael",1;1,1,2,"Race, Welfare Reform, and Nonprofit Organizations"
118986,10.15453/0191-5096.2792,2002,sommerfeld,146185,"Sommerfeld, David",153936,"Sommerfeld, David",2;2,1,2,"Race, Welfare Reform, and Nonprofit Organizations"
118987,10.15453/0191-5096.2796,2002,larrison,146140,"Larrison, Christopher R.",153891,"Larrison, Christopher R.",1;1,1,1,Review of <em>A Prelude to the Welfare State: The Origins of Workers' Compensation.</em> Price V. Fishback and Shawn Eve
118988,10.15453/0191-5096.2797,2002,tracy,145284,"Tracy, Martin B.",153035,"Tracy, Martin B.",1;1,1,1,Review of <em>Reforming Social Security for Ourselves and Our Posterity.</em> Charles P. Blahous III. Review by Martin B
118989,10.15453/0191-5096.2798,2002,hoefer,146186,"Hoefer, Rick",153937,"Hoefer, Rick",1;1,1,1,"Review of <em>Social Security and Medicare: Individual vs. Collective Risk and Responsibility.</em> Sheila Burke, Eric K"
118995,10.15453/0191-5096.2807,2002,leventhal,146187,"Leventhal, Emily A.",153938,"Leventhal, Emily A.",1;1,1,2,"Will Churches Respond to the Call? Religion, Civic Responsibility, and Social Service"
118995,10.15453/0191-5096.2807,2002,mears,146188,"Mears, Daniel P.",153939,"Mears, Daniel P.",2;2,1,2,"Will Churches Respond to the Call? Religion, Civic Responsibility, and Social Service"
118996,10.15453/0191-5096.2805,2002,berbrier,146189,"Berbrier, Mitch",153940,"Berbrier, Mitch",1;1,1,1,Disempowering Minorities: A Critique of Wilkinson's 'Task for Social Scientists and Practitioners'
118997,10.15453/0191-5096.2806,2002,kulik,146077,"Kulik, Liat",153828,"Kulik, Liat",1;1,1,1,Perceived Effects of Voluntarism on Marital Life in Late Adulthood
118998,10.15453/0191-5096.2808,2002,bloomer,146190,"Bloomer, Stacey R.",153941,"Bloomer, Stacey R.",1;1,1,3,Child Support Payment and Child Visitation: Perspectives from Nonresident Fathers and Resident Mothers
118998,10.15453/0191-5096.2808,2002,ruedt,146192,"Ruedt, Danielle E.",153943,"Ruedt, Danielle E.",3;3,1,3,Child Support Payment and Child Visitation: Perspectives from Nonresident Fathers and Resident Mothers
118998,10.15453/0191-5096.2808,2002,sipe,146191,"Sipe, Theresa Ann",153942,"Sipe, Theresa Ann",2;2,1,3,Child Support Payment and Child Visitation: Perspectives from Nonresident Fathers and Resident Mothers
118999,10.15453/0191-5096.2809,2002,mccullagh,145323,"McCullagh, James G.",153074,"McCullagh, James G.",1;1,1,1,"School Social Work in Hartford, Connecticut: Correcting the Historical Record"
119000,10.15453/0191-5096.2811,2002,bride,146193,"Bride, Brian E.",153944,"Bride, Brian E.",1;1,1,2,The Disease Model of Alcoholism: A Kuhnian Paradigm
119000,10.15453/0191-5096.2811,2002,nackerud,146080,"Nackerud, Larry",153831,"Nackerud, Larry",2;2,1,2,The Disease Model of Alcoholism: A Kuhnian Paradigm
119001,10.15453/0191-5096.2812,2002,anderson,146094,"Anderson, Steven G.",153845,"Anderson, Steven G.",1;1,1,3,When Social Program Responsibilities Trickle Down: Impacts of Devolution on Local Human Services Provision
119001,10.15453/0191-5096.2812,2002,gryzlak,146194,"Gryzlak, Brian",153945,"Gryzlak, Brian",3;3,1,3,When Social Program Responsibilities Trickle Down: Impacts of Devolution on Local Human Services Provision
119001,10.15453/0191-5096.2812,2002,halter,145649,"Halter, Anthony",153400,"Halter, Anthony",2;2,1,3,When Social Program Responsibilities Trickle Down: Impacts of Devolution on Local Human Services Provision
119002,10.15453/0191-5096.2816,2002,orme,146195,"Orme, John G.",153946,"Orme, John G.",1;1,1,1,Review of <em>The Handbook of Social Work Research Methods.</em> Bruce A. Thyer (Ed.). Review by John G. Orme.
119003,10.15453/0191-5096.2817,2002,swank,146033,"Swank, Eric",153784,"Swank, Eric",1;1,1,1,Review of <em>The Color of Opportunity: Pathways to Family Welfare and Work.</em> Haya Stier and Marta Tienda. Review by
119004,10.15453/0191-5096.2815,2002,livermore,145782,"Livermore, Michelle",153533,"Livermore, Michelle",1;1,1,1,"Review of <em>Building Community Capacity.</em> Robert J. Chaskin, Prudence Brown, Sudhir Venkatesh and Avis Vidal. Revi"
119005,10.15453/0191-5096.2813,2002,dinitto,146196,"DiNitto, Diana M.",153947,"DiNitto, Diana M.",1;1,1,1,Review of <em>Social Policy and Policymaking by the Branches of Government and the Public-at-Large.</em> Theodore J. Ste
119006,10.15453/0191-5096.2814,2002,evans,146197,"Evans, Martin",153948,"Evans, Martin",1;1,1,1,"Review of <em>Welfare and Employment in a United Europe.</em> Giuseppe Bertola, Tito Boeri and Giuseppe Nicoleti (Eds.)."
119012,10.15453/0191-5096.2823,2002,wilkinson,146063,"Wilkinson, Doris",153814,"Wilkinson, Doris",1;1,1,1,"The Clinical Irrelevance and Scientific Invalidity of the ""Minority"" Notion: Deleting it from the Social Science Vocabul"
119013,10.15453/0191-5096.2825,2002,fabricant,145232,"Fabricant, Michael",152983,"Fabricant, Michael",2;2,1,2,From Henry Street to Contracted Services: Financing the Settlement House
119013,10.15453/0191-5096.2825,2002,fisher,146037,"Fisher, Robert",153788,"Fisher, Robert",1;1,1,2,From Henry Street to Contracted Services: Financing the Settlement House
119014,10.15453/0191-5096.2826,2002,grosswald,146055,"Grosswald, Blanche",153806,"Grosswald, Blanche",1;1,1,1,"""I Raised My Kids on the Bus"": Transit Shift Workers' Coping Strategies for Parenting"
119015,10.15453/0191-5096.2827,2002,kosberg,144697,"Kosberg, Jordan I.",152448,"Kosberg, Jordan I.",1;1,1,1,Heterosexual Males: A Group Forgotten by the Profession of Social Work
119016,10.15453/0191-5096.2828,2002,bohmer,146198,"Bohmer, Carol",153949,"Bohmer, Carol",1;1,1,4,Domestic Violence Law Reforms: Reactions from the Trenches
119016,10.15453/0191-5096.2828,2002,brandt,146199,"Brandt, Jennifer",153950,"Brandt, Jennifer",2;2,1,4,Domestic Violence Law Reforms: Reactions from the Trenches
119016,10.15453/0191-5096.2828,2002,bronson,146200,"Bronson, Denise",153951,"Bronson, Denise",3;3,1,4,Domestic Violence Law Reforms: Reactions from the Trenches
119016,10.15453/0191-5096.2828,2002,hartnett,146201,"Hartnett, Helen",153952,"Hartnett, Helen",4;4,1,4,Domestic Violence Law Reforms: Reactions from the Trenches
119017,10.15453/0191-5096.2832,2002,buehler,146203,"Buehler, Cheryl",153954,"Buehler, Cheryl",2;2,1,3,Recruitment and Foster Family Service
119017,10.15453/0191-5096.2832,2002,cox,146202,"Cox, Mary Ellen",153953,"Cox, Mary Ellen",1;1,1,3,Recruitment and Foster Family Service
119017,10.15453/0191-5096.2832,2002,orme,146195,"Orme, John G.",153946,"Orme, John G.",3;3,1,3,Recruitment and Foster Family Service
119018,10.15453/0191-5096.2834,2002,barth,146046,"Barth, Richard P.",153797,"Barth, Richard P.",1;1,1,1,Review of <em>Family Group Conferencing: New Directions in Community-Centered Child and Family Practice.</em> Gail Bufor
119019,10.15453/0191-5096.2829,2002,adams,146207,"Adams, Richard E.",153958,"Adams, Richard E.",4;4,1,5,Differential Test Performance in the American Educational System: The Impact of Race and Gender
119019,10.15453/0191-5096.2829,2002,farberman,146205,"Farberman, Harvey A.",153956,"Farberman, Harvey A.",2;2,1,5,Differential Test Performance in the American Educational System: The Impact of Race and Gender
119019,10.15453/0191-5096.2829,2002,finch,146204,"Finch, Stephen J.",153955,"Finch, Stephen J.",1;1,1,5,Differential Test Performance in the American Educational System: The Impact of Race and Gender
119019,10.15453/0191-5096.2829,2002,neus,146206,"Neus, Jordan",153957,"Neus, Jordan",3;3,1,5,Differential Test Performance in the American Educational System: The Impact of Race and Gender
119019,10.15453/0191-5096.2829,2002,price-baker,146208,"Price-Baker, Deirdre",153959,"Price-Baker, Deirdre",5;5,1,5,Differential Test Performance in the American Educational System: The Impact of Race and Gender
119020,10.15453/0191-5096.2831,2002,almgren,146048,"Almgren, Gunnar",153799,"Almgren, Gunnar",1;1,1,3,"Beyond Welfare or Work: Teen Mothers, Household Subsistence Strategies, and Child Development Outcomes"
119020,10.15453/0191-5096.2831,2002,ferguson,146049,"Ferguson, Miguel",153800,"Ferguson, Miguel",3;3,1,3,"Beyond Welfare or Work: Teen Mothers, Household Subsistence Strategies, and Child Development Outcomes"
119020,10.15453/0191-5096.2831,2002,yamashiro,146209,"Yamashiro, Greg",153960,"Yamashiro, Greg",2;2,1,3,"Beyond Welfare or Work: Teen Mothers, Household Subsistence Strategies, and Child Development Outcomes"
119021,10.15453/0191-5096.2830,2002,christy-mcmullin,146210,"Christy-McMullin, Kameri",153961,"Christy-McMullin, Kameri",1;1,1,1,Designing Policies that Address the Relationship Between Woman Abuse and Economic Resources
119022,10.15453/0191-5096.2833,2002,ruiz,146052,"Ruiz, Dorothy S.",153803,"Ruiz, Dorothy S.",1;1,1,1,The Increase in Incarcerations Among Women and its Impact on the Grandmother Caregiver: Some Racial Considerations
119023,10.15453/0191-5096.2837,2002,tang,145830,"Tang, Kwong-Leung",153581,"Tang, Kwong-Leung",1;1,1,1,Review of <em>The Marketization of Social Security.</em> John Dixon and Mark Hyde (Eds.). Reviewed by Kwong-leung Tang.
119024,10.15453/0191-5096.2836,2002,peebles-wilkins,145722,"Peebles-Wilkins, Wilma",153473,"Peebles-Wilkins, Wilma",1;1,1,1,Review of <em>In the Name of Hate: Understanding Hate Crimes.</em> Barbara Perry. Reviewed by Wilma Peebles-Wilkins.
119026,10.15453/0191-5096.2835,2002,pomeroy,146211,"Pomeroy, Elizabeth C.",153962,"Pomeroy, Elizabeth C.",1;1,1,1,Review of <em>Counseling Female Offenders and Victims: A Strengths-Restorative Approach.</em> Katherine Van Wormer. Revi
119027,10.15453/0191-5096.2838,2002,wormer,145418,"Wormer, Katherine van",153169,"Wormer, Katherine van",1;1,1,1,"Review of <em>Making it in the ""Free World"": Women in Transition from Prison.</em> Patricia O'Brien. Reviewed by Katheri"
119032,10.15453/0191-5096.2846,2002,stoesz,145182,"Stoesz, David",152933,"Stoesz, David",1;1,1,1,From Social Work to Human Services
119033,10.15453/0191-5096.2845,2002,van voorhis,146021,"Van Voorhis, Rebecca A.",153772,"Van Voorhis, Rebecca A.",1;1,1,1,Different Types of Welfare States? A Methodological Deconstruction of Comparative Research
119034,10.15453/0191-5096.2847,2002,wahab,146212,"Wahab, Stéphanie",153963,"Wahab, Stéphanie",1;1,1,1,"""For Their Own Good?"": Sex work, social control and social workers, a historical perspective"
119035,10.15453/0191-5096.2848,2002,austin,144903,"Austin, Michael J.",152654,"Austin, Michael J.",4;4,1,4,Exploratory Research in Public Social Service Agencies: As Assessment of Dissemination and Utilization
119035,10.15453/0191-5096.2848,2002,choice,146215,"Choice, Pamela",153966,"Choice, Pamela",3;3,1,4,Exploratory Research in Public Social Service Agencies: As Assessment of Dissemination and Utilization
119035,10.15453/0191-5096.2848,2002,goldberg,146214,"Goldberg, Sheryl",153965,"Goldberg, Sheryl",2;2,1,4,Exploratory Research in Public Social Service Agencies: As Assessment of Dissemination and Utilization
119035,10.15453/0191-5096.2848,2002,santo,146213,"Santo, Teresa Dal",153964,"Santo, Teresa Dal",1;1,1,4,Exploratory Research in Public Social Service Agencies: As Assessment of Dissemination and Utilization
119036,10.15453/0191-5096.2849,2002,beaulaurier,146216,"Beaulaurier, Richard L.",153967,"Beaulaurier, Richard L.",1;1,1,1,Health Services Social Workers' Activities with People with Disabilities: Predicters of Community Practice
119037,10.15453/0191-5096.2852,2002,forte,146217,"Forte, James A.",153968,"Forte, James A.",1;1,1,1,"Not in My Social World: A Cultural Analysis of Media Representations, Contested Spaces, and Sympathy for the Homeless"
119038,10.15453/0191-5096.2853,2002,woods,146218,"Woods, Dianne Rush",153969,"Woods, Dianne Rush",1;1,1,1,Review of <em>Love's Revolution: Interracial Marriage.</em> Maria P. Root. Reviewed by Dianne Rush Woods.
119039,10.15453/0191-5096.2850,2002,karabanow,146219,"Karabanow, Jeff",153970,"Karabanow, Jeff",1;1,1,1,Open for Business: Exploring the Life Stages of Two Canadian Street Youth Shelters
119040,10.15453/0191-5096.2851,2002,reutebuch,146220,"Reutebuch, Tim",153971,"Reutebuch, Tim",1;1,1,1,Assets and Neighboring: An Exploration into Household Assets and Efforts to be a Good Neighbor
119041,10.15453/0191-5096.2856,2002,munro,146221,"Munro, Eileen",153972,"Munro, Eileen",1;1,1,1,"Review of <em>Children, Family and the State: Decision-making and Child Participation.</em> Nigel Thomas. Reviewed by Ei"
119042,10.15453/0191-5096.2854,2002,brooks,146222,"Brooks, Devon",153973,"Brooks, Devon",1;1,1,1,"Review of <em>Preserving Privilege: California Politics, Propositions, and People of Color.</em> Jewelle Taylor Gibbs an"
119043,10.15453/0191-5096.2857,2002,mancoske,145058,"Mancoske, Ronald J.",152809,"Mancoske, Ronald J.",1;1,1,1,"Review of <em>HIV, AIDS, and the Law.</em> Donald T. Dickson. Reviewed by Ronald J. Mancoske."
119044,10.15453/0191-5096.2855,2002,clark,146223,"Clark, Sherrill J.",153974,"Clark, Sherrill J.",1;1,1,1,"Review of <em>Balancing Family-Centered Services and Child Well-Being: Exploring Issues in Policy, Practice, Theory, and"
119048,10.15453/0191-5096.2858,2002,beverly,146224,"Beverly, Sondra G.",153975,"Beverly, Sondra G.",1;1,1,1,Review of <em>Consumption and Social Welfare: Living Standards and Their Distribution in the United States.</em> Daniel 
119051,10.15453/0191-5096.2867,2016,ayon,146226,"Ayón, Cecilia",153977,"Ayón, Cecilia",2;2,1,2,Friends or Foes: The Impact of Political Ideology and Immigrant Friends on Anti-Immigrant Sentiment
119051,10.15453/0191-5096.2867,2016,kiehne,146225,"Kiehne, Elizabeth",153976,"Kiehne, Elizabeth",1;1,1,2,Friends or Foes: The Impact of Political Ideology and Immigrant Friends on Anti-Immigrant Sentiment
119052,10.15453/0191-5096.2871,2003,campbell,146227,"Campbell, Marie",153978,"Campbell, Marie",1;1,1,1,Dorothy Smith and Knowing the World We Live In
119053,10.15453/0191-5096.2872,2003,winfield,146228,"Winfield, Bonnie M.",153979,"Winfield, Bonnie M.",1;1,1,1,Turning the Kaleidoscope: Telling Stories in Rhetorical Spaces
119054,10.15453/0191-5096.2873,2003,cleeton,146229,"Cleeton, Elaine R.",153980,"Cleeton, Elaine R.",1;1,1,1,"""Are You Beginning to See A Pattern Here?"" Family and Medical Discourses Shape the Story of Black Infant Mortality"
119055,10.15453/0191-5096.2874,2003,grahame,146230,"Grahame, Kamini Maraj",153981,"Grahame, Kamini Maraj",1;1,1,1,"""For the Family"": Asian Immigrant Women's Triple Day"
119056,10.15453/0191-5096.2877,2003,yan,146231,"Yan, Miu Chung",153982,"Yan, Miu Chung",1;1,1,1,Antiracism Discourse: The Ideological Circle in a Child World
119057,10.15453/0191-5096.2875,2003,jung,146232,"Jung, Karen E.",153983,"Jung, Karen E.",1;1,1,1,"Chronic Illness and Academic Accommodation: Meeting Disabled Students' ""unique needs"" and Preserving the Institutional O"
119058,10.15453/0191-5096.2876,2003,bell,146233,"Bell, Nancy M.",153984,"Bell, Nancy M.",1;1,1,2,A Child's Death: Lessons from Health Care Providers' Texts
119058,10.15453/0191-5096.2876,2003,campbell,146234,"Campbell, Marie L.",153985,"Campbell, Marie L.",2;2,1,2,A Child's Death: Lessons from Health Care Providers' Texts
119059,10.15453/0191-5096.2879,2003,aspalter,146235,"Aspalter, Christian",153986,"Aspalter, Christian",1;1,1,1,"Review of <em>Japan's Economic Dilemma: The Institutional Origins of Prosperity and Stagnation,</em> New York: Cambridge"
119060,10.15453/0191-5096.2883,2003,coleman,146103,"Coleman, Daniel",153854,"Coleman, Daniel",1;1,1,1,Review of <em>Theories for Practice: Symbolic Interactionist Translations.</em> James A. Forte. Reviewed by Daniel Colem
119061,10.15453/0191-5096.2884,2003,johnson,146236,"Johnson, Diane M.",153987,"Johnson, Diane M.",1;1,1,1,Review of <em>Starting at Home: Caring and Social Policy.</em> Nel Noddings. Reviewed by Diane M. Johnson.
119062,10.15453/0191-5096.2880,2003,cowger,144767,"Cowger, Charles D.",152518,"Cowger, Charles D.",1;1,1,1,Review of <em>Managing to Care: Case Management and Service System Reform.</em> Ann E. P. Dill. Reviewed by Charles D. C
119063,10.15453/0191-5096.2882,2003,midgley,145565,"Midgley, James",153316,"Midgley, James",1;1,1,1,Review of <em>Developments in Swedish Social Policy: Resisting Dionysus.</em> Arthur Gould. <em>Welfare in Ireland: Acto
